SeedlingID,Height,Width,Intersect,Plant_Area,Image_ID_Portrait,Processed_Image_ID_Portrait,Date,Project,Depth,Plant_ellipsoid,Image_ID_Overview,Processed_Image_ID_Overview
1147,6.4,3.3,5,10.56,DSC_0558.JPG,Processed_DSC_0558.JPG,12/5/19,HF,NA,NA,NA,NA
591,7,1.7,4.2,5.95,DSC_0558.JPG,Processed_DSC_0558.JPG,12/5/19,HF,NA,NA,NA,NA
735,5,2.4,3.8,6,DSC_0558.JPG,Processed_DSC_0558.JPG,12/5/19,HF,NA,NA,NA,NA
1148,4.4,3.2,3.4,7.04,DSC_0260.JPG,Processed_DSC_0260.JPG,11/4/19,HF,2,14.7445,DSC_0261.JPG,Processed_DSC_0261.JPG
5,5.8,3.3,3.9,9.57,DSC_0260.JPG,Processed_DSC_0260.JPG,11/4/19,HF,2.6,26.0564,DSC_0261.JPG,Processed_DSC_0261.JPG
282,5,3.4,3.9,8.5,DSC_0260.JPG,Processed_DSC_0260.JPG,11/4/19,HF,1.7,15.132,DSC_0261.JPG,Processed_DSC_0261.JPG
587,3.3,1.2,2.2,1.98,DSC_0260.JPG,Processed_DSC_0260.JPG,11/4/19,HF,1.4,2.9028,DSC_0261.JPG,Processed_DSC_0261.JPG
301,3.8,0,3.8,0,DSC_0260.JPG,Processed_DSC_0260.JPG,11/4/19,HF,0.9,0,DSC_0261.JPG,Processed_DSC_0261.JPG
328,5.9,2.9,4.6,8.555,DSC_0262.JPG,Processed_DSC_0262.JPG,11/4/19,HF,1.8,16.1258,DSC_0263.JPG,Processed_DSC_0263.JPG
672,3.9,2.1,2.8,4.095,DSC_0262.JPG,Processed_DSC_0262.JPG,11/4/19,HF,1.5,6.4324,DSC_0263.JPG,Processed_DSC_0263.JPG
284,2,2,0,2,DSC_0262.JPG,Processed_DSC_0262.JPG,11/4/19,HF,1.3,2.7227,DSC_0263.JPG,Processed_DSC_0263.JPG
881,5.7,1.6,2.5,4.56,DSC_0262.JPG,Processed_DSC_0262.JPG,11/4/19,HF,1.4,6.6853,DSC_0263.JPG,Processed_DSC_0263.JPG
1192,7,2.1,5.4,7.35,DSC_0262.JPG,Processed_DSC_0262.JPG,11/4/19,HF,1.6,12.315,DSC_0263.JPG,Processed_DSC_0263.JPG
157,5.9,3.9,5,11.505,DSC_0264.JPG,Processed_DSC_0264.JPG,11/4/19,HF,2.1,25.3008,DSC_0265.JPG,Processed_DSC_0265.JPG
207,5.3,1.9,3.3,5.035,DSC_0264.JPG,Processed_DSC_0264.JPG,11/4/19,HF,1.9,10.018,DSC_0265.JPG,Processed_DSC_0265.JPG
364,2,2.1,0,2.1,DSC_0264.JPG,Processed_DSC_0264.JPG,11/4/19,HF,1.4,3.0788,DSC_0265.JPG,Processed_DSC_0265.JPG
221,3.1,2,2,3.1,DSC_0264.JPG,Processed_DSC_0264.JPG,11/4/19,HF,1.5,4.8695,DSC_0265.JPG,Processed_DSC_0265.JPG
55,3.7,2.7,2.7,4.995,DSC_0264.JPG,Processed_DSC_0264.JPG,11/4/19,HF,1.6,8.3692,DSC_0265.JPG,Processed_DSC_0265.JPG
566,7,2.4,5.6,8.4,DSC_0266.JPG,Processed_DSC_0266.JPG,11/4/19,HF,1.9,16.7133,DSC_0267.JPG,Processed_DSC_0267.JPG
340,3.5,1.4,3.3,2.45,DSC_0266.JPG,Processed_DSC_0266.JPG,11/4/19,HF,1.1,2.8222,DSC_0267.JPG,Processed_DSC_0267.JPG
391,5.2,1.8,3.3,4.68,DSC_0266.JPG,Processed_DSC_0266.JPG,11/4/19,HF,1.8,8.8216,DSC_0267.JPG,Processed_DSC_0267.JPG
544,3.1,1,2.2,1.55,DSC_0266.JPG,Processed_DSC_0266.JPG,11/4/19,HF,1.3,2.1101,DSC_0267.JPG,Processed_DSC_0267.JPG
162,8.4,1.9,6.7,7.98,DSC_0266.JPG,Processed_DSC_0266.JPG,11/4/19,HF,2.3,19.2203,DSC_0267.JPG,Processed_DSC_0267.JPG
820,5.4,3.2,4.4,8.64,DSC_0268.JPG,Processed_DSC_0268.JPG,11/4/19,HF,1.7,15.3812,DSC_0269.JPG,Processed_DSC_0269.JPG
440,8.5,2,5,8.5,DSC_0268.JPG,Processed_DSC_0268.JPG,11/4/19,HF,1.7,15.132,DSC_0269.JPG,Processed_DSC_0269.JPG
865,7,3,6.1,10.5,DSC_0268.JPG,Processed_DSC_0268.JPG,11/4/19,HF,1.3,14.2942,DSC_0269.JPG,Processed_DSC_0269.JPG
1087,3,2.1,2.5,3.15,DSC_0268.JPG,Processed_DSC_0268.JPG,11/4/19,HF,1.1,3.6285,DSC_0269.JPG,Processed_DSC_0269.JPG
447,6.8,2.9,6.1,9.86,DSC_0268.JPG,Processed_DSC_0268.JPG,11/4/19,HF,2,20.6507,DSC_0269.JPG,Processed_DSC_0269.JPG
89,4.3,2.7,3.5,5.805,DSC_0270.JPG,Processed_DSC_0270.JPG,11/4/19,HF,2.8,17.0211,DSC_0271.JPG,Processed_DSC_0271.JPG
1129,3.4,3.3,2,5.61,DSC_0270.JPG,Processed_DSC_0270.JPG,11/4/19,HF,2.7,15.8619,DSC_0271.JPG,Processed_DSC_0271.JPG
783,4,2.3,3.2,4.6,DSC_0270.JPG,Processed_DSC_0270.JPG,11/4/19,HF,2.1,10.1159,DSC_0271.JPG,Processed_DSC_0271.JPG
271,3.4,3.4,2.7,5.78,DSC_0270.JPG,Processed_DSC_0270.JPG,11/4/19,HF,2.4,14.5267,DSC_0271.JPG,Processed_DSC_0271.JPG
559,2.3,1.7,1.6,1.955,DSC_0270.JPG,Processed_DSC_0270.JPG,11/4/19,HF,2.1,4.2993,DSC_0271.JPG,Processed_DSC_0271.JPG
906,8.7,2.6,6.1,11.31,DSC_0272.JPG,Processed_DSC_0272.JPG,11/4/19,HF,1.8,21.3188,DSC_0273.JPG,Processed_DSC_0273.JPG
102,1.1,2.5,0,1.375,DSC_0272.JPG,Processed_DSC_0272.JPG,11/4/19,HF,1.7,2.4478,DSC_0273.JPG,Processed_DSC_0273.JPG
1125,4.9,2.5,4.1,6.125,DSC_0272.JPG,Processed_DSC_0272.JPG,11/4/19,HF,2.5,16.0352,DSC_0273.JPG,Processed_DSC_0273.JPG
661,5.3,3.7,4.8,9.805,DSC_0272.JPG,Processed_DSC_0272.JPG,11/4/19,HF,2.3,23.6159,DSC_0273.JPG,Processed_DSC_0273.JPG
599,5.2,2.4,3.7,6.24,DSC_0272.JPG,Processed_DSC_0272.JPG,11/4/19,HF,2,13.069,DSC_0273.JPG,Processed_DSC_0273.JPG
512,4.3,1.3,4.1,2.795,DSC_0274.JPG,Processed_DSC_0274.JPG,11/4/19,HF,1.9,5.5611,DSC_0275.JPG,Processed_DSC_0275.JPG
242,6.9,4,5.2,13.8,DSC_0274.JPG,Processed_DSC_0274.JPG,11/4/19,HF,2.9,41.9088,DSC_0275.JPG,Processed_DSC_0275.JPG
831,4.9,1.7,3.4,4.165,DSC_0274.JPG,Processed_DSC_0274.JPG,11/4/19,HF,1.7,7.4147,DSC_0275.JPG,Processed_DSC_0275.JPG
132,2,2.7,0,2.7,DSC_0274.JPG,Processed_DSC_0274.JPG,11/4/19,HF,1.9,5.3721,DSC_0275.JPG,Processed_DSC_0275.JPG
352,3.3,1.8,3.1,2.97,DSC_0274.JPG,Processed_DSC_0274.JPG,11/4/19,HF,1.7,5.2873,DSC_0275.JPG,Processed_DSC_0275.JPG
640,3.8,2.1,3.1,3.99,DSC_0276.JPG,Processed_DSC_0276.JPG,11/4/19,HF,1.9,7.9388,DSC_0277.JPG,Processed_DSC_0277.JPG
396,4.8,3.5,4.2,8.4,DSC_0276.JPG,Processed_DSC_0276.JPG,11/4/19,HF,2.4,21.1115,DSC_0277.JPG,Processed_DSC_0277.JPG
1051,5.4,2.9,3.5,7.83,DSC_0276.JPG,Processed_DSC_0276.JPG,11/4/19,HF,2.3,18.859,DSC_0277.JPG,Processed_DSC_0277.JPG
130,3.8,2.7,3.2,5.13,DSC_0276.JPG,Processed_DSC_0276.JPG,11/4/19,HF,1.9,10.207,DSC_0277.JPG,Processed_DSC_0277.JPG
761,2.5,2.4,0,3,DSC_0276.JPG,Processed_DSC_0276.JPG,11/4/19,HF,1.5,4.7124,DSC_0277.JPG,Processed_DSC_0277.JPG
1170,7,2.6,5,9.1,DSC_0278.JPG,Processed_DSC_0278.JPG,11/4/19,HF,2.5,23.8237,DSC_0279.JPG,Processed_DSC_0279.JPG
1004,3.9,1.7,3.4,3.315,DSC_0278.JPG,Processed_DSC_0278.JPG,11/4/19,HF,1.8,6.2486,DSC_0279.JPG,Processed_DSC_0279.JPG
488,4.2,3.4,3,7.14,DSC_0278.JPG,Processed_DSC_0278.JPG,11/4/19,HF,1.6,11.9632,DSC_0279.JPG,Processed_DSC_0279.JPG
427,5.9,3.5,4.9,10.325,DSC_0278.JPG,Processed_DSC_0278.JPG,11/4/19,HF,2.1,22.7059,DSC_0279.JPG,Processed_DSC_0279.JPG
160,2.5,2,2.3,2.5,DSC_0278.JPG,Processed_DSC_0278.JPG,11/4/19,HF,2.1,5.4978,DSC_0279.JPG,Processed_DSC_0279.JPG
33,5.1,2,3.1,5.1,DSC_0292.JPG,Processed_DSC_0292.JPG,11/4/19,HF,1.8,9.6133,DSC_0293.JPG,Processed_DSC_0293.JPG
351,2.5,0,2.5,0,DSC_0292.JPG,Processed_DSC_0292.JPG,11/4/19,HF,1,0,DSC_0293.JPG,Processed_DSC_0293.JPG
353,3.7,2.7,2.7,4.995,DSC_0292.JPG,Processed_DSC_0292.JPG,11/4/19,HF,2,10.4615,DSC_0293.JPG,Processed_DSC_0293.JPG
609,4.7,2,3.9,4.7,DSC_0292.JPG,Processed_DSC_0292.JPG,11/4/19,HF,1.6,7.8749,DSC_0293.JPG,Processed_DSC_0293.JPG
1003,4.6,2.2,3.7,5.06,DSC_0292.JPG,Processed_DSC_0292.JPG,11/4/19,HF,2.2,11.6574,DSC_0293.JPG,Processed_DSC_0293.JPG
221,2.3,1.9,0.9,2.185,DSC_0340.JPG,Processed_DSC_0340.JPG,11/21/19,HF,1.7,3.8898,DSC_0341.JPG,Processed_DSC_0341.JPG
55,4.9,2.3,3.5,5.635,DSC_0340.JPG,Processed_DSC_0340.JPG,11/21/19,HF,2.2,12.9821,DSC_0341.JPG,Processed_DSC_0341.JPG
566,8.6,2.5,7.3,10.75,DSC_0340.JPG,Processed_DSC_0340.JPG,11/21/19,HF,2.6,29.2692,DSC_0341.JPG,Processed_DSC_0341.JPG
986,5,1.8,3.8,4.5,DSC_0340.JPG,Processed_DSC_0340.JPG,11/21/19,HF,1.4,6.5973,DSC_0341.JPG,Processed_DSC_0341.JPG
339,6.1,1.8,4.6,5.49,DSC_0340.JPG,Processed_DSC_0340.JPG,11/21/19,HF,2.1,12.0731,DSC_0341.JPG,Processed_DSC_0341.JPG
776,1.5,1.7,0,1.275,DSC_0342.JPG,Processed_DSC_0342.JPG,11/21/19,HF,1.7,2.2698,DSC_0343.JPG,Processed_DSC_0343.JPG
167,7,2.6,5.6,9.1,DSC_0342.JPG,Processed_DSC_0342.JPG,11/21/19,HF,1.9,18.106,DSC_0343.JPG,Processed_DSC_0343.JPG
47,7,3.1,5.3,10.85,DSC_0342.JPG,Processed_DSC_0342.JPG,11/21/19,HF,2.2,24.9966,DSC_0343.JPG,Processed_DSC_0343.JPG
205,3.4,2.1,2.7,3.57,DSC_0342.JPG,Processed_DSC_0342.JPG,11/21/19,HF,1.7,6.3554,DSC_0343.JPG,Processed_DSC_0343.JPG
11,4.2,2.3,3.4,4.83,DSC_0342.JPG,Processed_DSC_0342.JPG,11/21/19,HF,2.1,10.6217,DSC_0343.JPG,Processed_DSC_0343.JPG
71,4.9,3.6,3.4,8.82,DSC_0344.JPG,Processed_DSC_0344.JPG,11/21/19,HF,2.1,19.3962,DSC_0345.JPG,Processed_DSC_0345.JPG
757,5.2,2,4.1,5.2,DSC_0344.JPG,Processed_DSC_0344.JPG,11/21/19,HF,1.9,10.3463,DSC_0345.JPG,Processed_DSC_0345.JPG
960,7.4,2.4,6.2,8.88,DSC_0344.JPG,Processed_DSC_0344.JPG,11/21/19,HF,1.6,14.8786,DSC_0345.JPG,Processed_DSC_0345.JPG
699,5.3,2.4,4.5,6.36,DSC_0344.JPG,Processed_DSC_0344.JPG,11/21/19,HF,1.5,9.9903,DSC_0345.JPG,Processed_DSC_0345.JPG
882,4,2.2,3.2,4.4,DSC_0344.JPG,Processed_DSC_0344.JPG,11/21/19,HF,1.3,5.99,DSC_0345.JPG,Processed_DSC_0345.JPG
783,2.7,1.7,1.9,2.295,DSC_0346.JPG,Processed_DSC_0346.JPG,11/21/19,HF,2,4.8066,DSC_0347.JPG,Processed_DSC_0347.JPG
271,4.2,2,3.4,4.2,DSC_0346.JPG,Processed_DSC_0346.JPG,11/21/19,HF,1.8,7.9168,DSC_0347.JPG,Processed_DSC_0347.JPG
559,4.2,3,0,6.3,DSC_0346.JPG,Processed_DSC_0346.JPG,11/21/19,HF,1.9,12.535,DSC_0347.JPG,Processed_DSC_0347.JPG
906,5.8,2,2.9,5.8,DSC_0346.JPG,Processed_DSC_0346.JPG,11/21/19,HF,1.1,6.6811,DSC_0347.JPG,Processed_DSC_0347.JPG
919,6.7,3.2,5.6,10.72,DSC_0346.JPG,Processed_DSC_0346.JPG,11/21/19,HF,1.3,14.5937,DSC_0347.JPG,Processed_DSC_0347.JPG
267,4.3,2.6,3.4,5.59,DSC_0348.JPG,Processed_DSC_0348.JPG,11/21/19,HF,1.4,8.1954,DSC_0349.JPG,Processed_DSC_0349.JPG
195,5.1,2,4,5.1,DSC_0348.JPG,Processed_DSC_0348.JPG,11/21/19,HF,1.8,9.6133,DSC_0349.JPG,Processed_DSC_0349.JPG
996,8,3.9,6.7,15.6,DSC_0348.JPG,Processed_DSC_0348.JPG,11/21/19,HF,1.6,26.1381,DSC_0349.JPG,Processed_DSC_0349.JPG
599,7,2.8,5.2,9.8,DSC_0348.JPG,Processed_DSC_0348.JPG,11/21/19,HF,2.4,24.6301,DSC_0349.JPG,Processed_DSC_0349.JPG
512,6.4,2.1,5.7,6.72,DSC_0348.JPG,Processed_DSC_0348.JPG,11/21/19,HF,2.1,14.7781,DSC_0349.JPG,Processed_DSC_0349.JPG
965,7.7,3.2,5.4,12.32,DSC_0350.JPG,Processed_DSC_0350.JPG,11/21/19,HF,2.4,30.9635,DSC_0351.JPG,Processed_DSC_0351.JPG
242,6.6,3.8,4.3,12.54,DSC_0350.JPG,Processed_DSC_0350.JPG,11/21/19,HF,1.8,23.6373,DSC_0351.JPG,Processed_DSC_0351.JPG
831,5,2,4.2,5,DSC_0350.JPG,Processed_DSC_0350.JPG,11/21/19,HF,1.6,8.3776,DSC_0351.JPG,Processed_DSC_0351.JPG
5,6.4,3.6,5,11.52,DSC_0350.JPG,Processed_DSC_0350.JPG,11/21/19,HF,1.8,21.7147,DSC_0351.JPG,Processed_DSC_0351.JPG
282,3.6,2.5,3,4.5,DSC_0350.JPG,Processed_DSC_0350.JPG,11/21/19,HF,1.8,8.4823,DSC_0351.JPG,Processed_DSC_0351.JPG
587,4.4,1.4,3.3,3.08,DSC_0352.JPG,Processed_DSC_0352.JPG,11/21/19,HF,2.3,7.4183,DSC_0353.JPG,Processed_DSC_0353.JPG
23,7,3.3,5,11.55,DSC_0352.JPG,Processed_DSC_0352.JPG,11/21/19,HF,2.1,25.3998,DSC_0353.JPG,Processed_DSC_0353.JPG
994,6.9,2.3,5.8,7.935,DSC_0352.JPG,Processed_DSC_0352.JPG,11/21/19,HF,1.8,14.9571,DSC_0353.JPG,Processed_DSC_0353.JPG
646,4.5,1.6,3.5,3.6,DSC_0352.JPG,Processed_DSC_0352.JPG,11/21/19,HF,1.1,4.1469,DSC_0353.JPG,Processed_DSC_0353.JPG
682,3.5,2.9,2.7,5.075,DSC_0352.JPG,Processed_DSC_0352.JPG,11/21/19,HF,1.5,7.9718,DSC_0353.JPG,Processed_DSC_0353.JPG
256,4.6,2.1,4,4.83,DSC_0354.JPG,Processed_DSC_0354.JPG,11/21/19,HF,1.8,9.1043,DSC_0355.JPG,Processed_DSC_0355.JPG
1171,5.6,3.5,4.8,9.8,DSC_0354.JPG,Processed_DSC_0354.JPG,11/21/19,HF,1.7,17.4463,DSC_0355.JPG,Processed_DSC_0355.JPG
466,5.3,2.7,4.4,7.155,DSC_0354.JPG,Processed_DSC_0354.JPG,11/21/19,HF,1.6,11.9883,DSC_0355.JPG,Processed_DSC_0355.JPG
715,4.1,2.4,0,4.92,DSC_0354.JPG,Processed_DSC_0354.JPG,11/21/19,HF,1.5,7.7283,DSC_0355.JPG,Processed_DSC_0355.JPG
407,10.1,3.7,7.9,18.685,DSC_0354.JPG,Processed_DSC_0354.JPG,11/21/19,HF,2,39.1338,DSC_0355.JPG,Processed_DSC_0355.JPG
1080,5.9,4,4.9,11.8,DSC_0356.JPG,Processed_DSC_0356.JPG,11/21/19,HF,1.9,23.4782,DSC_0357.JPG,Processed_DSC_0357.JPG
80,4.9,2.1,3.4,5.145,DSC_0356.JPG,Processed_DSC_0356.JPG,11/21/19,HF,1.9,10.2369,DSC_0357.JPG,Processed_DSC_0357.JPG
554,5.3,3.4,3.8,9.01,DSC_0356.JPG,Processed_DSC_0356.JPG,11/21/19,HF,3.1,29.2493,DSC_0357.JPG,Processed_DSC_0357.JPG
612,3.2,1.8,2.5,2.88,DSC_0356.JPG,Processed_DSC_0356.JPG,11/21/19,HF,0.7,2.1112,DSC_0357.JPG,Processed_DSC_0357.JPG
1160,5.3,2.3,4.5,6.095,DSC_0356.JPG,Processed_DSC_0356.JPG,11/21/19,HF,1.6,10.2123,DSC_0357.JPG,Processed_DSC_0357.JPG
924,5.9,3.2,4.7,9.44,DSC_0358.JPG,Processed_DSC_0358.JPG,11/21/19,HF,1.4,13.8398,DSC_0359.JPG,Processed_DSC_0359.JPG
1112,5.3,2.6,4.8,6.89,DSC_0358.JPG,Processed_DSC_0358.JPG,11/21/19,HF,2,14.4304,DSC_0359.JPG,Processed_DSC_0359.JPG
33,4.6,2.3,3,5.29,DSC_0358.JPG,Processed_DSC_0358.JPG,11/21/19,HF,1,5.5397,DSC_0359.JPG,Processed_DSC_0359.JPG
460,7.6,1.9,7.1,7.22,DSC_0358.JPG,Processed_DSC_0358.JPG,11/21/19,HF,1.3,9.829,DSC_0359.JPG,Processed_DSC_0359.JPG
377,3.7,3.1,0,5.735,DSC_0358.JPG,Processed_DSC_0358.JPG,11/21/19,HF,1.2,7.2068,DSC_0359.JPG,Processed_DSC_0359.JPG
151,5.8,3.5,5,10.15,DSC_0360.JPG,Processed_DSC_0360.JPG,11/21/19,HF,1.8,19.1323,DSC_0361.JPG,Processed_DSC_0361.JPG
392,2.9,2.5,2.2,3.625,DSC_0360.JPG,Processed_DSC_0360.JPG,11/21/19,HF,1.5,5.6941,DSC_0361.JPG,Processed_DSC_0361.JPG
653,6.2,2.1,5,6.51,DSC_0360.JPG,Processed_DSC_0360.JPG,11/21/19,HF,1.7,11.5893,DSC_0361.JPG,Processed_DSC_0361.JPG
1050,6.8,3,5.3,10.2,DSC_0360.JPG,Processed_DSC_0360.JPG,11/21/19,HF,1.9,20.2947,DSC_0361.JPG,Processed_DSC_0361.JPG
1108,1.9,1.6,0,1.52,DSC_0360.JPG,Processed_DSC_0360.JPG,11/21/19,HF,1.1,1.7509,DSC_0361.JPG,Processed_DSC_0361.JPG
759,6.2,2.1,5,6.51,DSC_0362.JPG,Processed_DSC_0362.JPG,11/21/19,HF,1.8,12.2711,DSC_0363.JPG,Processed_DSC_0363.JPG
894,5.6,2.9,5,8.12,DSC_0362.JPG,Processed_DSC_0362.JPG,11/21/19,HF,1.4,11.9045,DSC_0363.JPG,Processed_DSC_0363.JPG
519,6.7,2.6,5,8.71,DSC_0362.JPG,Processed_DSC_0362.JPG,11/21/19,HF,2.1,19.1543,DSC_0363.JPG,Processed_DSC_0363.JPG
690,4.7,1.6,3.3,3.76,DSC_0362.JPG,Processed_DSC_0362.JPG,11/21/19,HF,1.8,7.0874,DSC_0363.JPG,Processed_DSC_0363.JPG
934,6.3,3.1,4.5,9.765,DSC_0362.JPG,Processed_DSC_0362.JPG,11/21/19,HF,1.7,17.384,DSC_0363.JPG,Processed_DSC_0363.JPG
378,4.7,2.1,3.7,4.935,DSC_0364.JPG,Processed_DSC_0364.JPG,11/21/19,HF,1.7,8.7855,DSC_0365.JPG,Processed_DSC_0365.JPG
313,4.4,2.1,3.5,4.62,DSC_0364.JPG,Processed_DSC_0364.JPG,11/21/19,HF,1.5,7.2571,DSC_0365.JPG,Processed_DSC_0365.JPG
809,6,1.5,5.4,4.5,DSC_0364.JPG,Processed_DSC_0364.JPG,11/21/19,HF,1.6,7.5398,DSC_0365.JPG,Processed_DSC_0365.JPG
712,4.6,2,0,4.6,DSC_0364.JPG,Processed_DSC_0364.JPG,11/21/19,HF,1.4,6.744,DSC_0365.JPG,Processed_DSC_0365.JPG
230,5.2,3.1,4.1,8.06,DSC_0364.JPG,Processed_DSC_0364.JPG,11/21/19,HF,1,8.4404,DSC_0365.JPG,Processed_DSC_0365.JPG
605,5.1,2,3.7,5.1,DSC_0366.JPG,Processed_DSC_0366.JPG,11/21/19,HF,1.4,7.477,DSC_0367.JPG,Processed_DSC_0367.JPG
749,4.6,2,3.2,4.6,DSC_0366.JPG,Processed_DSC_0366.JPG,11/21/19,HF,1.5,7.2257,DSC_0367.JPG,Processed_DSC_0367.JPG
833,2.6,3.2,0,4.16,DSC_0366.JPG,Processed_DSC_0366.JPG,11/21/19,HF,1.1,4.792,DSC_0367.JPG,Processed_DSC_0367.JPG
768,5.4,2.4,4.2,6.48,DSC_0366.JPG,Processed_DSC_0366.JPG,11/21/19,HF,1.5,10.1788,DSC_0367.JPG,Processed_DSC_0367.JPG
904,1.8,2.5,0,2.25,DSC_0366.JPG,Processed_DSC_0366.JPG,11/21/19,HF,0.9,2.1206,DSC_0367.JPG,Processed_DSC_0367.JPG
1184,6.1,2.6,5.2,7.93,DSC_0368.JPG,Processed_DSC_0368.JPG,11/21/19,HF,1.9,15.7781,DSC_0369.JPG,Processed_DSC_0369.JPG
602,3,2.5,0,3.75,DSC_0368.JPG,Processed_DSC_0368.JPG,11/21/19,HF,1.3,5.1051,DSC_0369.JPG,Processed_DSC_0369.JPG
637,6.8,2.5,4.9,8.5,DSC_0368.JPG,Processed_DSC_0368.JPG,11/21/19,HF,1.7,15.132,DSC_0369.JPG,Processed_DSC_0369.JPG
643,4.1,2.6,3.8,5.33,DSC_0368.JPG,Processed_DSC_0368.JPG,11/21/19,HF,1.1,6.1397,DSC_0369.JPG,Processed_DSC_0369.JPG
868,6.9,1.9,6.2,6.555,DSC_0368.JPG,Processed_DSC_0368.JPG,11/21/19,HF,1.6,10.983,DSC_0369.JPG,Processed_DSC_0369.JPG
391,5.5,2,5,5.5,DSC_0370.JPG,Processed_DSC_0370.JPG,11/21/19,HF,1.3,7.4875,DSC_0371.JPG,Processed_DSC_0371.JPG
544,3.1,1.5,2.2,2.325,DSC_0370.JPG,Processed_DSC_0370.JPG,11/21/19,HF,1.2,2.9217,DSC_0371.JPG,Processed_DSC_0371.JPG
162,7.1,2.3,6,8.165,DSC_0370.JPG,Processed_DSC_0370.JPG,11/21/19,HF,1.7,14.5356,DSC_0371.JPG,Processed_DSC_0371.JPG
193,3.8,2.3,0,4.37,DSC_0370.JPG,Processed_DSC_0370.JPG,11/21/19,HF,1.3,5.9491,DSC_0371.JPG,Processed_DSC_0371.JPG
915,5.9,2.3,5.1,6.785,DSC_0370.JPG,Processed_DSC_0370.JPG,11/21/19,HF,1.3,9.2368,DSC_0371.JPG,Processed_DSC_0371.JPG
938,6.1,3.7,5.2,11.285,DSC_0372.JPG,Processed_DSC_0372.JPG,11/21/19,HF,1.5,17.7264,DSC_0373.JPG,Processed_DSC_0373.JPG
408,8.1,3.1,6.7,12.555,DSC_0372.JPG,Processed_DSC_0372.JPG,11/21/19,HF,1.5,19.7213,DSC_0373.JPG,Processed_DSC_0373.JPG
353,3.9,1.9,3,3.705,DSC_0372.JPG,Processed_DSC_0372.JPG,11/21/19,HF,1.3,5.0438,DSC_0373.JPG,Processed_DSC_0373.JPG
609,4.7,3.2,2.8,7.52,DSC_0372.JPG,Processed_DSC_0372.JPG,11/21/19,HF,1.9,14.9624,DSC_0373.JPG,Processed_DSC_0373.JPG
1003,4.8,3,3.6,7.2,DSC_0372.JPG,Processed_DSC_0372.JPG,11/21/19,HF,1.8,13.5717,DSC_0373.JPG,Processed_DSC_0373.JPG
232,4.3,3.1,2.9,6.665,DSC_0374.JPG,Processed_DSC_0374.JPG,11/21/19,HF,1.2,8.3755,DSC_0375.JPG,Processed_DSC_0375.JPG
511,8.1,3.4,6.6,13.77,DSC_0374.JPG,Processed_DSC_0374.JPG,11/21/19,HF,2.2,31.7238,DSC_0375.JPG,Processed_DSC_0375.JPG
203,6.5,3.8,3.2,12.35,DSC_0374.JPG,Processed_DSC_0374.JPG,11/21/19,HF,1.7,21.9859,DSC_0375.JPG,Processed_DSC_0375.JPG
21,6.1,1.7,5.3,5.185,DSC_0374.JPG,Processed_DSC_0374.JPG,11/21/19,HF,1.3,7.0586,DSC_0375.JPG,Processed_DSC_0375.JPG
664,4,1.2,3.3,2.4,DSC_0374.JPG,Processed_DSC_0374.JPG,11/21/19,HF,1.5,3.7699,DSC_0375.JPG,Processed_DSC_0375.JPG
1120,4.2,2.2,2.9,4.62,DSC_0376.JPG,Processed_DSC_0376.JPG,11/21/19,HF,1.3,6.2895,DSC_0377.JPG,Processed_DSC_0377.JPG
1091,8.5,2.4,5.8,10.2,DSC_0376.JPG,Processed_DSC_0376.JPG,11/21/19,HF,1.5,16.0221,DSC_0377.JPG,Processed_DSC_0377.JPG
93,4,1.8,3.1,3.6,DSC_0376.JPG,Processed_DSC_0376.JPG,11/21/19,HF,1.8,6.7858,DSC_0377.JPG,Processed_DSC_0377.JPG
297,4.5,2,3.4,4.5,DSC_0376.JPG,Processed_DSC_0376.JPG,11/21/19,HF,1.6,7.5398,DSC_0377.JPG,Processed_DSC_0377.JPG
798,3.4,1.7,2.6,2.89,DSC_0376.JPG,Processed_DSC_0376.JPG,11/21/19,HF,1.7,5.1449,DSC_0377.JPG,Processed_DSC_0377.JPG
472,8.1,3.3,6.3,13.365,DSC_0378.JPG,Processed_DSC_0378.JPG,11/21/19,HF,1.5,20.9937,DSC_0379.JPG,Processed_DSC_0379.JPG
27,5.3,2.1,3.7,5.565,DSC_0378.JPG,Processed_DSC_0378.JPG,11/21/19,HF,1.3,7.576,DSC_0379.JPG,Processed_DSC_0379.JPG
171,6.1,2.2,4.4,6.71,DSC_0378.JPG,Processed_DSC_0378.JPG,11/21/19,HF,1.4,9.8374,DSC_0379.JPG,Processed_DSC_0379.JPG
726,4.8,3.9,3.1,9.36,DSC_0378.JPG,Processed_DSC_0378.JPG,11/21/19,HF,1.8,17.6432,DSC_0379.JPG,Processed_DSC_0379.JPG
847,3.2,2.2,0,3.52,DSC_0378.JPG,Processed_DSC_0378.JPG,11/21/19,HF,1.1,4.0547,DSC_0379.JPG,Processed_DSC_0379.JPG
166,5.9,3.1,4.6,9.145,DSC_0380.JPG,Processed_DSC_0380.JPG,11/21/19,HF,1.5,14.3649,DSC_0381.JPG,Processed_DSC_0381.JPG
729,4,3.7,3.4,7.4,DSC_0380.JPG,Processed_DSC_0380.JPG,11/21/19,HF,1.5,11.6239,DSC_0381.JPG,Processed_DSC_0381.JPG
1011,3.2,1.4,2.5,2.24,DSC_0380.JPG,Processed_DSC_0380.JPG,11/21/19,HF,1.4,3.284,DSC_0381.JPG,Processed_DSC_0381.JPG
